provider,review_id,rating,title,text,likes,filtered,pending,experienced_date,published_date,source_url
aspca,6922632896140ea8542d9643,5,ASPCA PET INSURANCE IS FANTASTIC,ASPCA PET INSURANCE IS FANTASTIC. The APP easy to file the claims. They always have my babies best interest at heart.,1,False,False,2025-11-17T00:00:00.000Z,2025-11-23T03:28:08.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
aspca,691cc915e72b08400b211659,5,very good service ,i’ve always been very happy  with the ASPCA services and that is why I continue to use them for my new pets. It is easy to communicate with staff and prompt responses are always received.,1,False,False,2025-11-18T00:00:00.000Z,2025-11-18T21:29:25.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
aspca,691894d43735e06c02a105c8,2,Initially I have not had any issues,Initially I have not had any issues. Claims were settled quickly. The first issue came when my pets neuter was not covered. I chose a plan that specifically covered that-and when it was time to use it -it's not in the plan anymore. I can't locate my policy coverage at all. Second-my dog had an accident. Hurt his leg while playing. Denied because they said it was an illness. He was healthy with no illness-he twisted his leg while playing. Third-I have a dog that passed and cannot find a way to remove them from the policy. When I call it says call back during business hours-but does not give any business hours. I am an insurance agent so am well versed in selecting coverage and policy language. I picked specific coverage for our needs and feel over the years the coverage has been changed and the information is intentionally made hard to locate. My policy renews in February and we will defiantly be reviewing under a microscope and possibly changing companies . I feel like what was a excellent service has become useless for the most part-but the fees keep going up. I may be better off saving the money for an emergency myself.  ,0,False,False,2025-03-31T00:00:00.000Z,2025-11-15T16:57:24.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
aspca,69138af30a7ca24de5a49f43,4,Great service ,Agent was polite and helpful. The agent helped me understand the process in a nonjudgmental way,0,False,False,2025-11-11T00:00:00.000Z,2025-11-11T21:13:55.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
aspca,69136bcb96e15252603dadde,5,7 years ASPCA.,Have had ASPCA Pet Insurance for about 7 years for our Pug. Completely satisfied. Wish I could recommend my health insurance company as high!,1,False,False,2025-11-11T00:00:00.000Z,2025-11-11T19:00:59.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
aspca,6913521629ab6aa825145e16,5,The representative was able to explain…,"The representative was able to explain everything to me, so I understood the policy for my new cat. He was very professional, friendly, and very knowledgeable.",1,False,False,2025-11-11T00:00:00.000Z,2025-11-11T17:11:18.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
aspca,6910b2145139c7c72802c711,1,My experience has by far been very…,My experience has by far been very difficult and has been an extremely long process. I purchased this insurance for my puppy who at the time was 3 mos old. I took him to vet to get shots and we’ll check. Well now this company is asking for his itemized report from 11/2024 and my pet was not even born. I do not recommend anyone to purchase this health insurance as it has been 10 days and I still have not been reimbursed and still counting. I still have hope that there is better insurance for your pets out there.,1,False,False,2025-10-30T00:00:00.000Z,2025-11-09T17:24:04.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
aspca,690e0b86e3c40f24ff3c5a13,2,Service is ridiculously slow despite…,"Service is ridiculously slow despite their claim of quick turnaround times, and they denied my first claim, saying it wasn't covered because it took place during the initial 14 day waiting period (it didn't, coverage started Sept. 27, the vet visit was Oct 13). Not a great start, wish I had read the reviews a little closer. I understand insurance is the biggest fraud going today, but this is still disappointing. I'm just finding this out halfway through November. ",0,False,False,2025-11-07T00:00:00.000Z,2025-11-07T17:08:54.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
aspca,690a8364bec7938b3a37aef8,1,DO NOT BUY PET INSURANCE,"DO NOT BUY this insurance. Our dog tore her Cranial cruciate (ACL) running through our yard and was deemed as a degenerative disease after they told me to have the surgery done ($6,800). Reimbursement was denied in full. They are a terrible company to work with. My appeals were completely ignored. They could not tell me if the reviewer who denied the claim was a certified veterinarian. All communication was dropped when I told them I was filing a complaint with the Insurance Commissioner. The lawyer called me and offered to cash settle 3 days prior to the hearing. I refused to settle so that I could write this review. ",2,False,False,2025-09-18T00:00:00.000Z,2025-11-05T00:51:16.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
aspca,6900fe63f5c5ddeae066606c,1,WILL NOT COVER LIGAMENTS in Accident Only,"If I could give less than a star I certainly would. We have had this insurance and paid almost $500/year in premiums for the past five years, and when we finally went to use the insurance for the first time, they denied us like all the reviewers before us: they now consider ligaments illnesses. Yet they continue to sell the accident policy with the language that ligaments are covered (Our original policy even suggested they'd cover up to two! With accident only coverage!). That language is still in the accident only policy, yet they will decline your claim and state that these are now defined as an illness. We had a dog running healthily a week prior to his accident where he could no longer walk, and they will say that this ""disease is intermittent and degenerative."" BUYER BEWARE. They will find a way to reject your claim. ",1,False,False,2025-10-28T00:00:00.000Z,2025-10-28T19:33:23.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
